1	19.30
1	22.81
1	27.22
1	32.25
1	34.84
1	34.99
1	35.98
1	35.10
1	36.26
1	36.01
1	39.21
1	37.69
1	36.92
1	41.27
1	38.98
1	39.78
1	40.78
1	38.76
2	22.78
2	24.28
2	30.64
2	31.86
2	33.36
2	35.48
2	35.28
2	34.19
2	38.34
2	37.30
2	38.70
2	37.62
2	37.70
2	39.92
2	39.02
2	38.09
2	39.69
2	41.84
3	20.90
3	26.37
3	28.91
3	32.90
3	33.53
3	36.95
3	35.08
3	35.28
3	35.33
3	34.47
3	40.04
3	38.45
3	38.74
3	40.38
3	37.99
3	39.21
3	40.10
3	42.65
4	19.76
4	21.71
4	30.86
4	32.89
4	32.55
4	37.07
4	35.32
4	35.36
4	34.43
4	35.79
4	41.55
4	39.18
4	36.03
4	40.14
4	37.81
4	41.20
4	39.68
4	40.25
5	21.13
5	24.26
5	28.01
5	30.98
5	33.81
5	33.71
5	34.12
5	35.76
5	36.05
5	35.94
5	38.36
5	36.49
5	36.59
5	39.86
5	37.32
5	41.06
5	41.23
5	39.76
6	20.92
6	23.77
6	27.39
6	31.64
6	33.62
6	37.85
6	34.68
6	33.45
6	37.02
6	34.20
6	40.33
6	40.13
6	38.55
6	39.58
6	39.31
6	40.67
6	40.22
6	42.44
7	19.42
7	24.31
7	27.88
7	30.37
7	34.08
7	37.31
7	36.03
7	33.67
7	36.47
7	33.44
7	40.21
7	38.05
7	37.20
7	38.01
7	40.04
7	40.16
7	39.72
7	41.44
8	21.49
8	23.04
8	28.40
8	29.24
8	32.79
8	36.74
8	36.75
8	34.99
8	37.05
8	35.69
8	39.07
8	34.72
8	39.41
8	40.90
8	39.19
8	38.82
8	40.98
8	39.33
9	21.85
9	24.92
9	27.65
9	30.52
9	35.42
9	33.70
9	34.95
9	37.89
9	34.04
9	34.71
9	40.65
9	36.27
9	39.34
9	40.67
9	38.15
9	40.32
9	38.15
9	39.60
10	21.20
10	24.29
10	28.50
10	29.44
10	32.88
10	35.24
10	33.38
10	34.90
10	34.41
10	35.10
10	38.80
10	34.88
10	37.83
10	37.32
10	40.22
10	41.54
10	40.66
10	43.02
11	19.98
11	24.36
11	28.60
11	30.37
11	33.04
11	36.97
11	37.44
11	36.74
11	37.00
11	37.29
11	39.93
11	39.27
11	39.06
11	38.00
11	37.36
11	39.37
11	38.77
11	41.81
12	21.32
12	24.79
12	26.86
12	29.63
12	33.87
12	35.63
12	35.46
12	37.38
12	34.37
12	34.92
12	37.99
12	39.12
12	39.08
12	38.32
12	39.33
12	38.97
12	40.99
12	37.70
13	20.07
13	24.60
13	27.71
13	31.91
13	38.90
13	35.93
13	33.88
13	36.26
13	32.64
13	34.04
13	40.22
13	36.08
13	38.84
13	37.35
13	39.57
13	40.06
13	40.74
13	39.04
14	21.29
14	24.74
14	30.52
14	30.32
14	33.31
14	35.88
14	36.14
14	34.60
14	36.69
14	35.80
14	39.51
14	35.73
14	37.95
14	37.04
14	39.18
14	38.95
14	38.78
14	40.64
15	38.41
15	21.52
15	22.49
15	29.61
15	32.09
15	33.04
15	34.98
15	35.54
15	36.56
15	37.11
15	35.82
15	38.00
15	37.33
15	40.31
15	40.19
15	39.75
15	41.71
15	40.01
16	40.41
16	42.39
16	20.99
16	26.94
16	27.24
16	30.35
16	35.85
16	35.90
16	41.21
16	36.27
16	35.79
16	35.88
16	41.43
16	37.66
16	38.00
16	40.15
16	37.77
16	38.83
17	38.74
17	40.15
17	39.55
17	20.81
17	25.10
17	30.36
17	29.87
17	32.94
17	35.73
17	36.91
17	34.87
17	35.51
17	35.92
17	37.98
17	36.30
17	39.29
17	38.33
17	38.15
18	40.18
18	40.84
18	39.60
18	41.37
18	21.28
18	22.33
18	30.08
18	32.15
18	33.00
18	36.52
18	34.58
18	33.13
18	34.20
18	35.02
18	38.10
18	38.95
18	36.57
18	41.70
19	36.97
19	37.21
19	37.20
19	37.64
19	39.86
19	21.11
19	26.35
19	29.08
19	31.46
19	35.07
19	35.90
19	34.99
19	35.70
19	35.56
19	35.80
19	37.72
19	36.34
19	39.83
20	36.10
20	38.72
20	39.53
20	38.98
20	40.54
20	39.19
20	22.76
20	24.50
20	29.19
20	33.54
20	33.93
20	34.51
20	36.72
20	34.11
20	35.39
20	35.85
20	39.30
20	38.38
21	41.13
21	37.39
21	39.14
21	40.24
21	37.54
21	38.52
21	39.90
21	21.24
21	26.43
21	29.87
21	33.52
21	35.62
21	33.23
21	31.18
21	35.26
21	35.04
21	35.63
21	40.16
22	35.84
22	38.00
22	35.64
22	38.35
22	38.14
22	38.80
22	42.22
22	39.90
22	22.99
22	24.75
22	29.32
22	30.29
22	34.60
22	34.78
22	36.90
22	34.12
22	35.68
22	39.64
23	37.13
23	35.61
23	39.01
23	38.10
23	37.84
23	41.34
23	38.21
23	40.94
23	41.32
23	24.06
23	23.66
23	30.06
23	31.57
23	33.88
23	34.87
23	36.10
23	37.52
23	39.30
24	36.17
24	36.13
24	33.27
24	36.85
24	37.00
24	38.14
24	38.19
24	41.01
24	42.14
24	38.55
24	19.21
24	23.16
24	26.28
24	30.30
24	34.92
24	36.91
24	35.89
24	41.70
25	33.40
25	36.86
25	33.78
25	35.17
25	39.40
25	37.11
25	37.44
25	40.05
25	38.74
25	41.64
25	41.70
25	23.50
25	27.03
25	29.83
25	31.88
25	34.30
25	34.48
25	39.78
26	35.83
26	35.22
26	34.95
26	35.79
26	36.66
26	39.27
26	39.70
26	37.25
26	38.63
26	42.07
26	39.49
26	38.55
26	22.45
26	25.67
26	28.86
26	29.94
26	35.38
26	40.85
27	35.23
27	33.91
27	34.28
27	36.03
27	36.21
27	36.90
27	37.29
27	38.47
27	38.68
27	38.28
27	34.53
27	42.79
27	40.70
27	22.59
27	22.45
27	29.74
27	30.39
27	40.85
28	28.97
28	35.25
28	33.79
28	36.24
28	36.00
28	35.15
28	35.17
28	37.75
28	38.67
28	39.15
28	38.65
