1	21.39
1	41.64
1	40.42
1	41.52
1	40.43
1	40.40
1	36.73
1	38.04
1	39.77
1	36.83
1	36.69
1	34.03
1	35.50
1	35.61
1	35.98
1	31.80
1	29.36
1	23.22
2	24.83
2	19.86
2	40.85
2	42.13
2	38.10
2	37.00
2	40.02
2	37.42
2	37.80
2	38.66
2	34.98
2	36.89
2	34.92
2	35.06
2	35.15
2	37.36
2	30.77
3	25.34
3	22.73
3	42.44
3	42.82
3	37.84
3	38.96
3	41.88
3	37.89
3	39.41
3	38.87
3	37.90
3	35.46
3	36.82
3	33.77
3	34.45
3	35.94
3	31.52
3	31.82
4	30.55
4	23.15
4	22.23
4	39.64
4	39.55
4	39.88
4	38.91
4	37.24
4	35.58
4	35.85
4	39.51
4	36.31
4	35.44
4	33.72
4	33.52
4	35.96
4	35.43
4	29.82
5	31.56
5	29.30
5	25.77
5	24.29
5	40.56
5	38.34
5	41.68
5	41.11
5	40.44
5	36.51
5	35.73
5	39.82
5	35.70
5	37.06
5	34.73
5	35.79
5	34.30
5	36.39
6	36.34
6	31.83
6	29.83
6	22.34
6	20.90
6	42.01
6	41.15
6	41.17
6	37.39
6	38.07
6	37.09
6	35.78
6	36.93
6	34.87
6	35.73
6	34.18
6	36.96
6	38.03
7	37.59
7	34.35
7	30.23
7	28.05
7	24.42
7	20.61
7	39.84
7	43.54
7	42.11
7	39.44
7	37.10
7	37.70
7	38.01
7	38.72
7	36.33
7	35.43
7	36.02
7	32.78
8	34.77
8	36.56
8	35.24
8	29.80
8	30.36
8	25.40
8	21.01
8	39.00
8	39.23
8	38.68
8	38.21
8	37.77
8	39.15
8	40.61
8	40.63
8	35.59
8	34.68
8	36.13
9	35.47
9	37.33
9	33.16
9	38.19
9	33.34
9	28.49
9	25.77
9	20.54
9	40.34
9	42.84
9	40.66
9	38.70
9	39.44
9	40.00
9	37.61
9	38.19
9	34.29
9	37.76
10	37.01
10	36.89
10	36.18
10	37.13
10	35.66
10	33.26
10	30.20
10	24.97
10	23.25
10	42.48
10	40.03
10	42.14
10	39.78
10	39.44
10	38.39
10	36.85
10	38.13
10	36.42
11	35.71
11	36.67
11	34.83
11	34.35
11	36.22
11	35.86
11	31.97
11	32.01
11	25.78
11	21.44
11	40.21
11	39.93
11	40.50
11	39.76
11	41.57
11	36.35
11	37.43
11	41.72
12	38.90
12	35.42
12	34.98
12	34.28
12	36.85
12	36.03
12	34.22
12	32.38
12	32.36
12	23.02
12	23.23
12	39.19
12	42.69
12	39.00
12	36.87
12	39.59
12	38.61
12	35.90
13	37.92
13	39.71
13	34.24
13	36.77
13	34.11
13	35.57
13	35.29
13	35.93
13	32.99
13	32.02
13	27.29
13	23.13
13	41.74
13	40.19
13	40.44
13	36.77
13	38.99
13	38.67
14	38.05
14	35.33
14	38.90
14	34.25
14	35.23
14	35.17
14	36.63
14	36.77
14	35.40
14	32.03
14	31.49
14	25.69
14	19.78
14	41.70
14	39.73
14	39.13
14	38.79
14	40.86
15	40.16
15	38.88
15	37.42
15	38.82
15	35.82
15	35.46
15	35.28
15	34.29
15	33.71
15	33.60
15	29.03
15	29.84
15	24.14
15	22.53
15	39.14
15	40.46
15	40.74
15	38.42
16	39.26
16	41.20
16	37.34
16	37.86
16	38.78
16	37.94
16	34.67
16	34.34
16	35.19
16	35.59
16	34.18
16	31.44
16	30.04
16	26.37
16	22.69
16	41.26
16	38.52
16	42.17
17	42.24
17	39.06
17	40.10
17	40.63
17	37.37
17	38.89
17	37.21
17	36.01
17	36.61
17	35.32
17	37.38
17	33.78
17	30.49
17	28.85
17	23.27
17	19.68
17	38.66
17	40.51
18	39.42
18	39.51
18	38.87
18	41.14
18	37.19
18	37.67
18	39.16
18	33.61
18	34.23
18	40.07
18	36.22
18	36.71
18	35.82
18	30.84
18	30.29
18	26.25
18	22.25
18	41.31
19	40.37
19	40.50
19	42.67
19	38.37
19	38.50
19	38.79
19	39.96
19	38.25
19	35.01
19	34.58
19	42.87
19	35.03
19	38.03
19	36.25
19	32.42
19	30.74
19	24.93
19	21.98
20	40.36
20	38.60
20	40.58
20	38.27
20	41.08
20	39.08
20	36.64
20	40.25
20	35.82
20	36.19
20	34.59
20	34.23
20	34.88
20	36.41
20	30.52
20	29.70
20	27.23
20	22.38
21	42.43
21	40.65
21	41.58
21	39.46
21	38.80
21	38.48
21	38.87
21	34.08
21	34.22
21	38.34
21	33.77
21	34.67
21	35.04
21	33.97
21	32.82
21	30.99
21	24.53
21	22.13
22	42.24
22	39.69
22	41.10
22	42.66
22	38.35
22	37.80
22	40.19
22	39.37
22	35.60
22	35.04
22	36.90
22	36.67
22	35.74
22	34.99
22	31.53
22	28.80
22	23.99
22	21.49
23	41.54
23	39.79
23	40.22
23	39.94
23	38.79
23	37.84
23	36.82
23	40.32
23	34.51
23	38.04
23	32.86
23	34.49
23	35.21
23	36.08
23	30.06
23	31.56
23	23.66
23	22.70
24	41.91
24	41.40
24	40.66
24	38.32
24	39.84
24	39.13
24	38.46
24	38.24
24	34.19
24	36.13
24	34.54
24	35.57
24	35.52
24	35.91
24	31.69
24	30.47
24	24.31
24	23.92
25	40.30
25	40.58
25	41.08
25	38.68
25	38.73
25	36.45
25	35.58
25	40.70
25	35.92
25	34.86
25	36.28
25	36.80
25	35.27
25	33.86
25	32.48
25	29.68
25	25.17
25	20.98
26	39.53
26	41.87
26	41.50
26	39.43
26	38.77
26	36.18
26	37.95
26	40.24
26	36.37
26	33.20
26	31.92
26	37.05
26	36.90
26	33.11
26	29.72
26	31.23
26	26.35
26	22.64
27	38.41
27	40.02
27	43.46
27	35.64
27	39.44
27	37.16
27	39.57
27	40.64
27	36.03
27	37.06
27	36.41
27	36.29
27	36.93
27	34.27
27	32.13
27	29.67
27	25.46
27	22.80
28	41.94
28	40.86
28	42.21
28	40.67
28	39.87
28	39.53
28	38.20
28	40.51
28	37.34
28	36.34
28	37.67
28	33.81
28	35.51
28	34.35
28	31.07
28	33.73
28	24.90
28	22.53
29	40.14
29	40.18
29	41.66
29	41.57
29	39.75
29	38.54
29	37.72
29	37.49
29	36.66
29	37.36
29	35.27
29	36.06
29	34.22
29	36.22
29	28.58
29	32.00
29	23.82
29	20.76
30	42.10
30	42.17
30	38.98
30	39.23
30	40.20
30	37.41
30	38.93
30	38.32
30	34.84
30	36.40
30	35.11
30	35.98
30	36.56
30	35.83
30	31.46
30	32.84
30	24.56
30	21.57
