1	20.90
1	27.43
1	31.29
1	32.07
1	33.15
1	32.02
1	36.00
1	36.88
1	36.31
1	40.87
1	37.52
1	36.58
1	40.08
1	36.70
1	36.99
1	38.30
1	42.14
2	20.54
2	23.75
2	28.21
2	31.88
2	34.01
2	36.06
2	34.98
2	35.40
2	35.58
2	35.93
2	38.28
2	38.35
2	34.96
2	36.98
2	38.24
2	38.92
2	40.18
2	40.61
3	22.17
3	22.56
3	30.69
3	30.36
3	31.74
3	36.89
3	35.17
3	35.94
3	34.22
3	36.35
3	40.71
3	35.70
3	35.88
3	38.22
3	40.50
3	37.70
3	42.03
3	42.97
4	21.54
4	23.06
4	29.99
4	29.59
4	31.82
4	37.78
4	27.04
4	33.43
4	35.77
4	35.13
4	38.56
4	35.29
4	37.26
4	38.05
4	39.23
4	38.41
4	42.73
4	41.14
5	19.07
5	23.23
5	29.92
5	30.03
5	31.64
5	37.08
5	32.28
5	36.02
5	34.96
5	35.08
5	38.63
5	39.30
5	38.25
5	39.47
5	38.52
5	39.32
5	40.08
5	41.26
6	17.30
6	22.50
6	26.63
6	31.12
6	33.43
6	34.63
6	33.32
6	34.51
6	36.66
6	36.91
6	38.52
6	37.93
6	38.65
6	40.83
6	35.87
6	39.58
6	40.79
6	40.28
7	18.99
7	22.07
7	27.11
7	29.08
7	31.47
7	35.65
7	32.91
7	32.93
7	34.13
7	35.88
7	36.41
7	36.28
7	37.41
7	38.20
7	36.20
7	43.46
7	39.77
7	40.81
8	21.49
8	21.93
8	28.51
8	29.47
8	31.15
8	36.91
8	32.62
8	34.95
8	35.66
8	38.11
8	39.14
8	37.32
8	37.77
8	41.03
8	38.86
8	38.64
8	38.71
8	41.37
9	22.03
9	19.30
9	30.00
9	28.19
9	34.00
9	34.82
9	34.34
9	35.12
9	35.20
9	37.67
9	40.02
9	38.42
9	35.73
9	35.96
9	38.69
9	37.30
9	39.98
9	39.73
10	20.83
10	21.74
10	28.25
10	29.20
10	32.29
10	36.52
10	32.22
10	35.32
10	35.06
10	36.77
10	39.94
10	35.97
10	35.85
10	37.02
10	38.48
10	39.83
10	40.54
10	41.09
11	19.03
11	22.72
11	28.43
11	29.08
11	32.43
11	36.50
11	36.36
11	35.97
11	34.29
11	33.42
11	36.75
11	36.58
11	35.55
11	37.85
11	37.46
11	37.39
11	39.39
11	41.27
12	21.67
12	22.34
12	27.40
12	33.94
12	32.78
12	36.00
12	33.21
12	37.19
12	36.64
12	33.45
12	38.81
12	38.26
12	36.27
12	36.95
12	40.43
12	34.20
12	39.35
12	41.61
13	21.54
13	22.12
13	29.87
13	31.52
13	33.84
13	36.83
13	36.21
13	35.88
13	36.07
13	34.23
13	39.37
13	36.65
13	34.18
13	36.19
13	37.53
13	37.21
13	41.05
13	43.25
14	20.05
14	22.11
14	27.67
14	32.19
14	34.31
14	38.22
14	36.59
14	34.39
14	37.19
14	37.39
14	37.96
14	38.08
14	36.82
14	38.48
14	40.24
14	38.22
14	39.68
14	40.59
15	38.23
15	19.85
15	23.14
15	29.36
15	30.76
15	32.13
15	35.53
15	34.01
15	34.89
15	34.68
15	37.30
