1	21.91
1	40.35
1	38.79
1	39.54
1	39.66
1	38.78
1	35.54
1	36.75
1	37.47
1	35.13
1	38.48
1	34.41
1	37.39
1	32.71
1	34.85
1	30.01
1	32.81
1	26.81
2	28.69
2	19.41
2	39.88
2	40.28
2	40.29
2	40.17
2	40.05
2	35.58
2	37.17
2	39.17
2	36.54
2	36.29
2	35.12
2	35.88
2	34.99
2	37.34
2	33.23
2	32.17
3	30.13
3	26.03
3	21.50
3	41.05
3	41.75
3	40.06
3	40.91
3	38.06
3	37.38
3	39.23
3	37.64
3	37.93
3	42.57
3	32.60
3	34.12
3	36.75
3	32.91
3	32.49
4	31.43
4	30.03
4	28.26
4	22.52
4	41.53
4	41.52
4	41.51
4	38.72
4	40.46
4	37.93
4	37.36
4	39.66
4	36.41
4	36.71
4	34.44
4	34.22
4	37.30
4	35.75
5	36.52
5	29.90
5	32.41
5	30.07
5	22.16
5	40.30
5	40.92
5	39.21
5	40.91
5	37.51
5	38.51
5	37.93
5	39.33
5	35.97
5	39.54
5	33.77
5	37.59
5	33.94
6	32.82
6	33.35
6	30.69
6	30.75
6	27.98
6	22.54
6	41.46
6	40.82
6	39.85
6	40.97
6	39.19
6	37.06
6	39.60
6	39.44
6	36.98
6	38.46
6	36.50
6	33.45
7	36.72
7	34.30
7	34.51
7	30.77
7	30.69
7	27.72
7	23.20
7	40.12
7	42.08
7	38.94
7	39.02
7	38.13
7	37.05
7	37.60
7	42.12
7	37.77
7	35.69
7	35.89
8	34.94
8	36.47
8	35.88
8	37.05
8	31.24
8	32.99
8	28.74
8	21.14
8	39.96
8	40.61
8	38.75
8	38.96
8	37.30
8	38.34
8	36.65
8	39.65
8	36.26
8	31.60
9	38.07
9	35.74
9	34.79
9	33.23
9	35.66
9	29.17
9	29.40
9	27.07
9	21.42
9	39.64
9	40.34
9	37.99
9	39.72
9	39.89
9	37.93
9	38.44
9	39.09
9	36.33
10	34.46
10	37.25
10	37.78
10	34.60
10	34.86
10	34.00
10	30.92
10	28.75
10	28.09
10	21.93
10	39.51
10	41.63
10	40.00
10	39.30
10	36.98
10	36.91
10	37.38
10	36.86
11	41.74
11	36.39
11	37.91
11	34.71
11	34.74
11	34.46
11	36.33
11	30.09
11	32.96
11	26.78
11	20.84
11	40.50
11	39.96
11	38.49
11	41.08
11	38.02
11	34.93
11	38.74
12	38.43
12	40.45
12	36.68
12	36.40
12	33.84
12	35.44
12	36.20
12	37.88
12	28.92
12	31.79
12	28.63
12	22.56
12	41.13
12	39.40
12	37.92
12	38.98
12	38.80
12	37.22
13	39.33
13	38.13
13	40.39
13	39.04
13	35.15
13	34.31
13	35.86
13	34.47
13	36.29
13	32.38
13	32.45
13	26.60
13	22.97
13	40.62
13	40.46
13	40.61
13	37.52
13	37.49
14	37.21
14	39.15
14	39.23
14	38.64
14	37.48
14	35.97
14	33.88
14	32.88
14	34.32
14	35.57
14	29.39
14	33.81
14	24.63
14	21.52
14	38.77
14	41.79
14	39.27
14	40.06
15	37.34
15	39.74
15	37.98
15	40.45
15	38.87
15	36.83
15	36.21
15	34.64
15	35.28
15	36.17
15	35.77
15	30.04
15	29.84
15	28.03
15	20.09
15	40.41
15	39.36
15	40.38
16	38.47
16	38.81
16	40.75
16	36.63
16	37.93
16	39.85
16	35.90
16	36.57
16	35.32
16	35.52
16	35.43
16	35.62
16	30.98
16	28.98
16	27.46
16	21.33
16	39.94
16	38.37
17	42.46
17	41.80
17	37.92
17	41.26
17	40.36
17	37.83
17	40.49
17	37.48
17	36.14
17	36.70
17	34.73
17	33.58
17	32.65
17	28.37
17	31.00
17	27.10
17	22.70
17	38.89
18	40.75
18	39.84
18	39.45
18	38.57
18	38.48
18	39.98
18	38.27
18	37.95
18	37.98
18	37.46
18	35.61
18	36.18
18	35.45
18	35.44
18	32.80
18	31.71
18	27.94
18	18.63
19	39.45
19	40.16
19	41.80
19	40.56
19	40.82
19	36.40
19	39.06
19	39.24
19	36.15
19	35.45
19	34.84
19	33.84
19	36.59
19	37.04
19	30.90
19	31.96
19	27.68
19	21.86
20	42.23
20	39.17
20	40.70
20	39.27
20	39.36
20	37.11
20	37.12
20	41.11
20	38.00
20	38.69
20	34.92
20	35.65
20	37.32
20	35.87
20	32.57
20	30.89
20	27.09
20	20.81
21	39.05
21	41.23
21	37.69
21	38.87
21	37.57
21	37.12
21	40.24
21	38.74
21	37.92
21	36.02
21	36.38
21	35.70
21	35.65
21	35.15
21	31.06
21	29.92
21	28.79
21	23.55
22	39.76
22	41.65
22	38.90
22	39.11
22	39.81
22	38.81
22	35.88
22	38.17
22	36.68
22	35.97
22	37.69
22	35.35
22	35.19
22	35.70
22	31.28
22	33.57
22	24.59
22	20.12
23	41.43
23	38.21
23	41.37
23	37.31
23	38.90
23	36.03
23	37.78
23	38.89
23	35.68
23	36.22
23	34.93
23	34.77
23	36.12
23	34.68
23	32.51
23	33.95
23	26.88
23	22.75
24	40.41
24	38.89
24	39.63
24	41.76
24	39.46
24	37.14
24	37.40
24	37.13
24	38.78
24	35.72
24	36.30
24	35.49
24	34.56
24	35.40
24	30.41
24	33.35
24	26.10
24	20.94
25	39.81
25	40.44
25	38.35
25	40.93
25	36.79
25	37.57
25	39.69
25	39.78
25	34.17
25	36.50
25	34.09
25	33.53
25	34.15
25	33.28
25	29.56
25	29.17
25	27.88
25	22.09
26	39.58
26	39.62
26	38.93
26	39.15
26	39.45
26	38.45
26	30.53
26	41.75
26	39.28
26	36.56
26	36.27
26	34.78
26	36.01
26	37.10
26	32.69
26	30.96
26	29.31
26	23.43
27	38.45
27	40.64
27	42.11
27	38.80
27	38.78
27	38.96
